Order ID,Order Date,Ship Date,Ship Mode,Region,Category,Sub-Category,Sales,Discount,Profit,Delivery Days,,,,,
CA-2017-147333,14/12/2017,20/12/2017,Standard Class,South,Technology,Accessories,44.75,0,8.5025,6,,,,,
CA-2017-145772,03/06/2017,07/06/2017,Standard Class,West,Technology,Accessories,44.75,0,8.5025,4,,,,,
CA-2016-137239,22/08/2016,28/08/2016,Standard Class,East,Office Supplies,Appliances,113.552,0.2,8.5164,6,,,,,
CA-2015-121405,30/03/2015,04/04/2015,Standard Class,Central,Office Supplies,Paper,23.52,0.2,8.526,5,,,,,
CA-2017-105886,18/12/2017,23/12/2017,Standard Class,East,Furniture,Furnishings,18.96,0,8.532,5,,,,,
CA-2017-113278,14/01/2017,20/01/2017,Standard Class,Central,Furniture,Furnishings,18.96,0,8.532,6,,,,,
CA-2015-100657,02/11/2015,07/11/2015,Standard Class,East,Furniture,Chairs,109.764,0.1,8.5372,5,,,,,
CA-2016-125724,22/09/2016,27/09/2016,Standard Class,West,Furniture,Furnishings,68.432,0.2,8.554,5,,,,,
CA-2017-112956,21/08/2017,27/08/2017,Standard Class,East,Furniture,Furnishings,25.16,0,8.5544,6,,,,,
CA-2017-143574,29/06/2017,02/07/2017,First Class,East,Furniture,Furnishings,25.16,0,8.5544,3,,,,,
CA-2017-107503,01/01/2017,06/01/2017,Standard Class,East,Furniture,Furnishings,48.896,0.2,8.5568,5,,,,,
CA-2015-128993,12/09/2015,17/09/2015,Second Class,West,Technology,Accessories,21.98,0,8.5722,5,,,,,
CA-2017-143217,11/11/2017,17/11/2017,Standard Class,Central,Office Supplies,Binders,18.24,0,8.5728,6,,,,,
CA-2014-168312,01/03/2014,07/03/2014,Standard Class,Central,Office Supplies,Storage,137.352,0.2,8.5845,6,,,,,
CA-2017-163818,04/10/2017,08/10/2017,Standard Class,East,Furniture,Furnishings,19.98,0,8.5914,4,,,,,
CA-2016-150000,08/04/2016,14/04/2016,Standard Class,South,Office Supplies,Envelopes,17.92,0,8.6016,6,,,,,
CA-2014-142727,29/04/2014,01/05/2014,Second Class,South,Office Supplies,Binders,17.94,0,8.6112,2,,,,,
CA-2016-168536,20/12/2016,24/12/2016,Standard Class,South,Technology,Accessories,66.3,0,8.619,4,,,,,
CA-2014-138436,26/03/2014,30/03/2014,Standard Class,West,Technology,Accessories,66.3,0,8.619,4,,,,,
CA-2017-139080,23/01/2017,28/01/2017,Standard Class,West,Technology,Phones,86.352,0.2,8.6352,5,,,,,
CA-2016-147137,04/07/2016,06/07/2016,First Class,West,Furniture,Furnishings,25.4,0,8.636,2,,,,,
CA-2016-103107,04/07/2016,04/07/2016,Same Day,West,Furniture,Furnishings,25.4,0,8.636,0,,,,,
CA-2017-148264,08/12/2017,09/12/2017,First Class,West,Office Supplies,Storage,29.79,0,8.6391,1,,,,,
CA-2016-105732,13/09/2016,18/09/2016,Standard Class,Central,Office Supplies,Paper,17.64,0,8.6436,5,,,,,
CA-2016-161361,26/03/2016,28/03/2016,Second Class,West,Office Supplies,Paper,17.64,0,8.6436,2,,,,,
CA-2016-113061,22/04/2016,26/04/2016,Standard Class,Central,Furniture,Furnishings,86.62,0,8.662,4,,,,,
CA-2017-117667,04/12/2017,09/12/2017,Standard Class,East,Office Supplies,Paper,23.92,0.2,8.671,5,,,,,
CA-2016-140501,23/06/2016,28/06/2016,Standard Class,East,Office Supplies,Labels,18.45,0,8.6715,5,,,,,
CA-2017-115931,22/12/2017,26/12/2017,Standard Class,West,Office Supplies,Labels,18.45,0,8.6715,4,,,,,
CA-2017-140480,08/07/2017,12/07/2017,Standard Class,East,Office Supplies,Art,28.91,0,8.673,4,,,,,
CA-2015-113110,19/03/2015,23/03/2015,Standard Class,West,Office Supplies,Supplies,33.36,0,8.6736,4,,,,,
CA-2014-164259,28/12/2014,30/12/2014,First Class,East,Office Supplies,Art,99.136,0.2,8.6744,2,,,,,
CA-2017-158876,19/11/2017,21/11/2017,Second Class,Central,Office Supplies,Art,99.136,0.2,8.6744,2,,,,,
CA-2017-137463,16/12/2017,20/12/2017,Second Class,West,Office Supplies,Art,29.95,0,8.6855,4,,,,,
CA-2017-152975,14/09/2017,16/09/2017,First Class,East,Office Supplies,Art,29.95,0,8.6855,2,,,,,
CA-2016-152170,12/11/2016,15/11/2016,Second Class,Central,Office Supplies,Binders,17.38,0,8.69,3,,,,,
CA-2017-121559,01/06/2017,03/06/2017,Second Class,Central,Office Supplies,Binders,17.38,0,8.69,2,,,,,
CA-2017-132976,13/10/2017,17/10/2017,Standard Class,East,Office Supplies,Labels,24.84,0.2,8.694,4,,,,,
CA-2016-136287,13/06/2016,17/06/2016,Standard Class,Central,Office Supplies,Labels,18.9,0,8.694,4,,,,,
CA-2016-106656,23/09/2016,26/09/2016,First Class,West,Office Supplies,Labels,18.9,0,8.694,3,,,,,
CA-2014-124856,29/09/2014,03/10/2014,Second Class,East,Office Supplies,Labels,18.9,0,8.694,4,,,,,
CA-2016-140046,28/07/2016,03/08/2016,Standard Class,West,Office Supplies,Labels,18.9,0,8.694,6,,,,,
CA-2015-120446,16/11/2015,18/11/2015,First Class,West,Office Supplies,Labels,18.9,0,8.694,2,,,,,
CA-2014-157644,31/12/2014,01/01/2015,First Class,East,Office Supplies,Labels,18.9,0,8.694,1,,,,,
CA-2016-119074,27/03/2016,31/03/2016,Standard Class,South,Furniture,Furnishings,20.24,0,8.7032,4,,,,,
CA-2016-139395,12/12/2016,18/12/2016,Standard Class,Central,Furniture,Furnishings,33.48,0,8.7048,6,,,,,
CA-2016-141957,21/07/2016,21/07/2016,Same Day,East,Office Supplies,Storage,99.488,0.2,8.7052,0,,,,,
CA-2017-105214,16/06/2017,19/06/2017,First Class,West,Office Supplies,Paper,18.54,0,8.7138,3,,,,,
CA-2015-150511,18/09/2015,24/09/2015,Standard Class,West,Office Supplies,Paper,18.54,0,8.7138,6,,,,,
CA-2016-144309,10/12/2016,16/12/2016,Standard Class,East,Office Supplies,Paper,18.54,0,8.7138,6,,,,,
CA-2015-110324,01/12/2015,05/12/2015,Standard Class,Central,Office Supplies,Paper,18.54,0,8.7138,4,,,,,
CA-2017-118640,20/07/2017,26/07/2017,Standard Class,Central,Office Supplies,Storage,69.712,0.2,8.714,6,,,,,
CA-2017-124436,19/03/2017,22/03/2017,Second Class,West,Furniture,Tables,697.16,0.2,8.7145,3,,,,,
CA-2016-149783,04/09/2016,07/09/2016,Second Class,South,Office Supplies,Appliances,87.168,0.2,8.7168,3,,,,,
US-2016-127334,15/12/2016,21/12/2016,Standard Class,West,Office Supplies,Appliances,87.168,0.2,8.7168,6,,,,,
CA-2014-156314,24/12/2014,26/12/2014,First Class,East,Furniture,Furnishings,30.36,0.2,8.7285,2,,,,,
CA-2016-158001,23/08/2016,27/08/2016,Standard Class,East,Office Supplies,Art,21.3,0,8.733,4,,,,,
CA-2016-129630,04/09/2016,04/09/2016,Same Day,West,Furniture,Furnishings,24.27,0,8.7372,0,,,,,
CA-2017-112529,19/11/2017,21/11/2017,First Class,Central,Office Supplies,Art,31.776,0.2,8.7384,2,,,,,
CA-2017-114440,14/09/2017,17/09/2017,Second Class,Central,Office Supplies,Paper,19.05,0,8.763,3,,,,,
CA-2017-120222,25/04/2017,02/05/2017,Standard Class,West,Office Supplies,Paper,19.05,0,8.763,7,,,,,
CA-2016-161669,07/11/2016,09/11/2016,First Class,West,Office Supplies,Binders,26.976,0.2,8.7672,2,,,,,
CA-2015-169278,21/05/2015,25/05/2015,Standard Class,West,Office Supplies,Binders,26.976,0.2,8.7672,4,,,,,
CA-2017-150091,12/10/2017,16/10/2017,Standard Class,East,Office Supplies,Fasteners,17.9,0,8.771,4,,,,,
CA-2017-130715,16/09/2017,20/09/2017,Standard Class,West,Office Supplies,Fasteners,17.9,0,8.771,4,,,,,
CA-2015-141012,09/06/2015,11/06/2015,Second Class,West,Technology,Phones,140.376,0.2,8.7735,2,,,,,
CA-2016-122728,18/05/2016,24/05/2016,Standard Class,West,Office Supplies,Paper,17.94,0,8.7906,6,,,,,
CA-2015-130659,04/12/2015,09/12/2015,Second Class,East,Office Supplies,Envelopes,17.94,0,8.7906,5,,,,,
CA-2017-169691,15/06/2017,18/06/2017,First Class,Central,Office Supplies,Paper,17.94,0,8.7906,3,,,,,
CA-2015-166604,15/05/2015,20/05/2015,Second Class,South,Office Supplies,Envelopes,17.94,0,8.7906,5,,,,,
CA-2014-152443,21/05/2014,26/05/2014,Standard Class,East,Office Supplies,Paper,17.94,0,8.7906,5,,,,,
CA-2017-104906,13/02/2017,17/02/2017,Standard Class,East,Office Supplies,Paper,17.94,0,8.7906,4,,,,,
CA-2016-123176,27/09/2016,29/09/2016,Second Class,South,Office Supplies,Paper,17.94,0,8.7906,2,,,,,
CA-2016-153269,09/03/2016,12/03/2016,First Class,East,Office Supplies,Paper,17.94,0,8.7906,3,,,,,
CA-2015-127824,18/10/2015,22/10/2015,Standard Class,West,Office Supplies,Paper,17.94,0,8.7906,4,,,,,
CA-2014-162992,19/12/2014,21/12/2014,First Class,West,Office Supplies,Fasteners,22.55,0,8.7945,2,,,,,
CA-2015-125395,26/06/2015,29/06/2015,Second Class,Central,Technology,Accessories,41.9,0,8.799,3,,,,,
CA-2017-164378,15/07/2017,18/07/2017,Second Class,East,Technology,Accessories,41.9,0,8.799,3,,,,,
CA-2017-123036,10/09/2017,17/09/2017,Standard Class,East,Technology,Accessories,37.056,0.2,8.8008,7,,,,,
CA-2014-159625,23/11/2014,28/11/2014,Standard Class,West,Office Supplies,Envelopes,23.472,0.2,8.802,5,,,,,
CA-2015-104941,13/06/2015,19/06/2015,Standard Class,South,Office Supplies,Binders,19.14,0,8.8044,6,,,,,
US-2016-108455,02/12/2016,08/12/2016,Standard Class,West,Office Supplies,Storage,33.87,0,8.8062,6,,,,,
CA-2014-154165,17/02/2014,24/02/2014,Standard Class,Central,Office Supplies,Art,54.208,0.2,8.8088,7,,,,,
CA-2014-109134,05/11/2014,10/11/2014,Standard Class,West,Furniture,Furnishings,20.04,0,8.8176,5,,,,,
CA-2016-162614,07/10/2016,13/10/2016,Standard Class,West,Office Supplies,Binders,27.264,0.2,8.8608,6,,,,,
CA-2017-146136,03/09/2017,07/09/2017,Standard Class,South,Office Supplies,Envelopes,24.448,0.2,8.8624,4,,,,,
CA-2015-145065,12/12/2015,15/12/2015,First Class,West,Office Supplies,Binders,24.448,0.2,8.8624,3,,,,,
US-2017-149510,03/12/2017,10/12/2017,Standard Class,South,Office Supplies,Paper,24.448,0.2,8.8624,7,,,,,
CA-2017-122112,25/09/2017,29/09/2017,Standard Class,East,Office Supplies,Envelopes,24.448,0.2,8.8624,4,,,,,
CA-2015-156013,20/09/2015,26/09/2015,Standard Class,East,Office Supplies,Binders,24.448,0.2,8.8624,6,,,,,
CA-2015-124450,27/04/2015,03/05/2015,Standard Class,East,Office Supplies,Art,22.74,0,8.8686,6,,,,,
CA-2015-144386,05/11/2015,11/11/2015,Standard Class,East,Office Supplies,Binders,25.344,0.2,8.8704,6,,,,,
US-2016-135209,29/12/2016,31/12/2016,Second Class,South,Office Supplies,Paper,25.344,0.2,8.8704,2,,,,,
CA-2015-101154,18/09/2015,21/09/2015,First Class,West,Office Supplies,Storage,443.92,0,8.8784,3,,,,,
US-2015-126977,17/09/2015,23/09/2015,Standard Class,East,Furniture,Chairs,199.764,0.1,8.8784,6,,,,,
US-2017-142188,11/09/2017,11/09/2017,Same Day,West,Furniture,Chairs,177.568,0.2,8.8784,0,,,,,
CA-2015-146262,02/01/2015,09/01/2015,Standard Class,East,Office Supplies,Labels,23.68,0.2,8.88,7,,,,,
CA-2017-105144,04/11/2017,11/11/2017,Standard Class,Central,Office Supplies,Labels,23.68,0.2,8.88,7,,,,,
CA-2014-110352,23/11/2014,29/11/2014,Standard Class,Central,Office Supplies,Labels,23.68,0.2,8.88,6,,,,,
CA-2017-113705,27/03/2017,29/03/2017,Second Class,South,Office Supplies,Binders,17.76,0,8.88,2,,,,,
CA-2017-141873,09/10/2017,14/10/2017,Standard Class,East,Office Supplies,Paper,18.98,0,8.9206,5,,,,,
CA-2017-157987,02/09/2017,06/09/2017,Standard Class,East,Office Supplies,Binders,26.432,0.2,8.9208,4,,,,,
US-2016-118780,10/09/2016,14/09/2016,Second Class,East,Office Supplies,Storage,59.48,0,8.922,4,,,,,
CA-2015-130610,05/07/2015,10/07/2015,Standard Class,Central,Office Supplies,Binders,19,0,8.93,5,,,,,
CA-2016-141887,11/01/2016,15/01/2016,Standard Class,East,Furniture,Furnishings,54.992,0.2,8.9362,4,,,,,
CA-2014-144414,17/06/2014,21/06/2014,Standard Class,West,Office Supplies,Fasteners,17.9,0,8.95,4,,,,,
CA-2016-144015,26/06/2016,26/06/2016,Same Day,West,Office Supplies,Fasteners,17.9,0,8.95,0,,,,,
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,Central,Office Supplies,Binders,19.05,0,8.9535,6,,,,,
CA-2017-112515,17/09/2017,21/09/2017,Second Class,West,Office Supplies,Binders,25.584,0.2,8.9544,4,,,,,
CA-2014-103429,30/05/2014,01/06/2014,First Class,East,Office Supplies,Binders,25.584,0.2,8.9544,2,,,,,
CA-2016-103359,22/12/2016,26/12/2016,Standard Class,East,Office Supplies,Binders,25.584,0.2,8.9544,4,,,,,
CA-2014-157721,02/09/2014,05/09/2014,First Class,East,Office Supplies,Appliances,19.9,0,8.955,3,,,,,
CA-2014-113362,14/09/2014,19/09/2014,Standard Class,East,Office Supplies,Storage,449.15,0,8.983,5,,,,,
CA-2016-139010,21/02/2016,26/02/2016,Second Class,West,Office Supplies,Storage,449.15,0,8.983,5,,,,,
CA-2016-152170,12/11/2016,15/11/2016,Second Class,Central,Office Supplies,Paper,19.98,0,8.991,3,,,,,
US-2016-119270,12/03/2016,16/03/2016,Standard Class,West,Office Supplies,Paper,19.98,0,8.991,4,,,,,
US-2017-148768,30/11/2017,02/12/2017,Second Class,South,Technology,Phones,71.976,0.2,8.997,2,,,,,
CA-2016-103107,04/07/2016,04/07/2016,Same Day,West,Technology,Phones,71.976,0.2,8.997,0,,,,,
CA-2017-166093,17/08/2017,24/08/2017,Standard Class,West,Technology,Phones,71.976,0.2,8.997,7,,,,,
CA-2017-119424,12/06/2017,14/06/2017,Second Class,West,Technology,Phones,71.976,0.2,8.997,2,,,,,
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,Central,Technology,Phones,143.976,0.2,8.9985,4,,,,,
CA-2015-139164,23/06/2015,28/06/2015,Standard Class,West,Technology,Phones,143.976,0.2,8.9985,5,,,,,
CA-2017-157966,13/03/2017,13/03/2017,Same Day,Central,Technology,Machines,209.986,0.3,8.9994,0,,,,,
CA-2017-140949,17/03/2017,22/03/2017,Second Class,East,Office Supplies,Labels,18.75,0,9,5,,,,,
CA-2014-155264,19/10/2014,22/10/2014,Second Class,West,Office Supplies,Labels,18.75,0,9,3,,,,,
CA-2014-100860,26/03/2014,30/03/2014,Second Class,West,Office Supplies,Labels,18.75,0,9,4,,,,,
CA-2017-122280,10/09/2017,10/09/2017,Same Day,East,Office Supplies,Paper,18.76,0,9.0048,0,,,,,
US-2016-133508,17/04/2016,21/04/2016,Standard Class,Central,Office Supplies,Fasteners,29.05,0,9.0055,4,,,,,
CA-2016-102127,26/06/2016,02/07/2016,Standard Class,East,Technology,Accessories,20.97,0,9.0171,6,,,,,
CA-2015-119508,04/12/2015,09/12/2015,Standard Class,West,Furniture,Furnishings,25.08,0,9.0288,5,,,,,
CA-2017-123778,23/09/2017,30/09/2017,Standard Class,West,Office Supplies,Binders,25.824,0.2,9.0384,7,,,,,
CA-2015-156524,20/11/2015,26/11/2015,Standard Class,East,Office Supplies,Paper,19.65,0,9.039,6,,,,,
CA-2014-130624,21/06/2014,24/06/2014,First Class,East,Office Supplies,Paper,19.65,0,9.039,3,,,,,
US-2014-139640,07/11/2014,11/11/2014,Second Class,West,Office Supplies,Art,120.768,0.2,9.0576,4,,,,,
CA-2014-129364,08/12/2014,13/12/2014,Standard Class,West,Office Supplies,Labels,27.888,0.2,9.0636,5,,,,,
CA-2014-134551,20/12/2014,25/12/2014,Standard Class,South,Office Supplies,Paper,25.92,0.2,9.072,5,,,,,
CA-2017-160458,27/05/2017,29/05/2017,Second Class,South,Office Supplies,Paper,25.92,0.2,9.072,2,,,,,
CA-2014-116757,30/06/2014,04/07/2014,Standard Class,Central,Office Supplies,Paper,25.92,0.2,9.072,4,,,,,
CA-2017-110884,07/03/2017,12/03/2017,Standard Class,East,Office Supplies,Binders,25.92,0.2,9.072,5,,,,,
CA-2016-149195,05/09/2016,07/09/2016,Second Class,Central,Office Supplies,Paper,25.92,0.2,9.072,2,,,,,
CA-2017-104927,22/12/2017,26/12/2017,Standard Class,Central,Office Supplies,Paper,25.92,0.2,9.072,4,,,,,
CA-2016-158806,07/01/2016,11/01/2016,Standard Class,Central,Office Supplies,Paper,25.92,0.2,9.072,4,,,,,
CA-2015-157343,07/06/2015,11/06/2015,Standard Class,East,Office Supplies,Paper,25.92,0.2,9.072,4,,,,,
US-2014-139640,07/11/2014,11/11/2014,Second Class,West,Office Supplies,Paper,25.92,0.2,9.072,4,,,,,
CA-2014-105172,04/04/2014,09/04/2014,Standard Class,West,Office Supplies,Labels,18.9,0,9.072,5,,,,,
CA-2017-157987,02/09/2017,06/09/2017,Standard Class,East,Office Supplies,Labels,18.9,0,9.072,4,,,,,
CA-2017-131233,14/04/2017,19/04/2017,Standard Class,East,Furniture,Bookcases,242.352,0.2,9.0882,5,,,,,
CA-2017-154410,21/10/2017,24/10/2017,First Class,Central,Office Supplies,Storage,909.12,0,9.0912,3,,,,,
CA-2017-137505,24/11/2017,24/11/2017,Same Day,West,Furniture,Tables,364.08,0.2,9.102,0,,,,,
CA-2015-133627,31/05/2015,07/06/2015,Standard Class,East,Furniture,Furnishings,22.2,0,9.102,7,,,,,
US-2014-165659,01/06/2014,06/06/2014,Standard Class,South,Furniture,Furnishings,22.2,0,9.102,5,,,,,
US-2016-101497,29/09/2016,01/10/2016,Second Class,West,Office Supplies,Paper,18.97,0,9.1056,2,,,,,
US-2014-106299,02/08/2014,08/08/2014,Standard Class,Central,Technology,Accessories,21.2,0,9.116,6,,,,,
CA-2017-128363,13/08/2017,18/08/2017,Standard Class,South,Office Supplies,Fasteners,24.32,0.2,9.12,5,,,,,
CA-2017-116358,02/11/2017,06/11/2017,Standard Class,Central,Office Supplies,Fasteners,18.24,0,9.12,4,,,,,
CA-2017-149944,12/11/2017,16/11/2017,Second Class,West,Office Supplies,Fasteners,18.24,0,9.12,4,,,,,
CA-2015-115945,25/06/2015,01/07/2015,Standard Class,West,Office Supplies,Storage,304.23,0,9.1269,6,,,,,
US-2017-165344,13/11/2017,15/11/2017,First Class,East,Technology,Accessories,60.864,0.2,9.1296,2,,,,,
CA-2016-166674,01/04/2016,03/04/2016,Second Class,East,Technology,Phones,35.12,0,9.1312,2,,,,,
CA-2015-110632,17/03/2015,22/03/2015,Second Class,East,Office Supplies,Storage,33.82,0,9.1314,5,,,,,
CA-2017-104220,30/01/2017,05/02/2017,Standard Class,Central,Office Supplies,Binders,18.28,0,9.14,6,,,,,
CA-2015-162537,28/10/2015,03/11/2015,Standard Class,South,Furniture,Furnishings,24.1,0,9.158,6,,,,,
CA-2016-168893,03/11/2016,08/11/2016,Second Class,South,Furniture,Furnishings,24.1,0,9.158,5,,,,,
CA-2017-168123,05/03/2017,05/03/2017,Same Day,Central,Office Supplies,Binders,18.69,0,9.1581,0,,,,,
CA-2017-155292,30/10/2017,01/11/2017,First Class,South,Furniture,Chairs,33.94,0,9.1638,2,,,,,
CA-2017-116358,02/11/2017,06/11/2017,Standard Class,Central,Office Supplies,Art,27.78,0,9.1674,4,,,,,
CA-2017-120404,20/11/2017,24/11/2017,Second Class,East,Furniture,Furnishings,50.97,0,9.1746,4,,,,,
CA-2017-137428,16/12/2017,21/12/2017,Second Class,West,Furniture,Chairs,81.568,0.2,9.1764,5,,,,,
CA-2017-132430,09/10/2017,11/10/2017,First Class,East,Furniture,Furnishings,45.888,0.2,9.1776,2,,,,,
CA-2014-127964,03/03/2014,08/03/2014,Standard Class,East,Office Supplies,Binders,25.32,0.2,9.1785,5,,,,,
CA-2016-101980,19/08/2016,20/08/2016,First Class,East,Office Supplies,Binders,25.32,0.2,9.1785,1,,,,,
CA-2016-151148,12/09/2016,13/09/2016,Same Day,West,Technology,Phones,146.952,0.2,9.1845,1,,,,,
CA-2017-158883,02/06/2017,03/06/2017,Same Day,South,Office Supplies,Paper,25.344,0.2,9.1872,1,,,,,
US-2016-151260,11/12/2016,14/12/2016,First Class,East,Office Supplies,Appliances,73.536,0.2,9.192,3,,,,,
CA-2016-159765,09/05/2016,12/05/2016,Second Class,South,Office Supplies,Art,27.86,0,9.1938,3,,,,,
CA-2017-140480,08/07/2017,12/07/2017,Standard Class,East,Furniture,Furnishings,39.98,0,9.1954,4,,,,,
CA-2016-143924,28/07/2016,03/08/2016,Standard Class,Central,Office Supplies,Fasteners,20.44,0,9.198,6,,,,,
US-2016-155180,22/01/2016,29/01/2016,Standard Class,East,Office Supplies,Binders,26.336,0.2,9.2176,7,,,,,
CA-2015-112375,21/12/2015,27/12/2015,Standard Class,South,Office Supplies,Envelopes,27.312,0.2,9.2178,6,,,,,
CA-2015-101707,27/08/2015,01/09/2015,Standard Class,West,Office Supplies,Supplies,32.94,0,9.2232,5,,,,,
CA-2017-151190,27/06/2017,01/07/2017,Standard Class,Central,Office Supplies,Paper,20.07,0,9.2322,4,,,,,
CA-2014-130155,19/05/2014,22/05/2014,First Class,South,Office Supplies,Supplies,34.2,0,9.234,3,,,,,
CA-2017-145233,01/12/2017,05/12/2017,Standard Class,West,Technology,Phones,105.584,0.2,9.2386,4,,,,,
CA-2015-156146,26/10/2015,30/10/2015,Second Class,West,Technology,Phones,105.584,0.2,9.2386,4,,,,,
CA-2014-110555,11/04/2014,18/04/2014,Standard Class,West,Technology,Phones,105.584,0.2,9.2386,7,,,,,
CA-2015-123092,03/12/2015,07/12/2015,Standard Class,South,Technology,Phones,105.584,0.2,9.2386,4,,,,,
CA-2017-125199,19/10/2017,25/10/2017,Standard Class,East,Office Supplies,Art,123.256,0.2,9.2442,6,,,,,
CA-2015-149636,06/01/2015,12/01/2015,Standard Class,West,Office Supplies,Paper,29.6,0.2,9.25,6,,,,,
CA-2014-114321,20/08/2014,25/08/2014,Standard Class,South,Office Supplies,Paper,20.12,0,9.2552,5,,,,,
CA-2014-116190,26/07/2014,01/08/2014,Standard Class,South,Furniture,Furnishings,25.71,0,9.2556,6,,,,,
US-2017-103828,13/08/2017,13/08/2017,Same Day,West,Office Supplies,Supplies,31.92,0,9.2568,0,,,,,
US-2016-113985,02/12/2016,07/12/2016,Standard Class,West,Office Supplies,Binders,24.704,0.2,9.264,5,,,,,
CA-2017-124436,19/03/2017,22/03/2017,Second Class,West,Office Supplies,Binders,27.496,0.2,9.2799,3,,,,,
CA-2016-139269,25/05/2016,30/05/2016,Standard Class,South,Office Supplies,Paper,19.36,0,9.2928,5,,,,,
CA-2014-148614,20/01/2014,25/01/2014,Standard Class,West,Office Supplies,Paper,19.36,0,9.2928,5,,,,,
CA-2016-158547,30/05/2016,04/06/2016,Standard Class,East,Office Supplies,Appliances,123.92,0.2,9.294,5,,,,,
CA-2014-111451,26/12/2014,28/12/2014,First Class,West,Office Supplies,Fasteners,27.552,0.2,9.2988,2,,,,,
US-2017-133361,14/05/2017,17/05/2017,First Class,East,Office Supplies,Art,37.2,0,9.3,3,,,,,
CA-2014-149538,04/04/2014,08/04/2014,Standard Class,South,Office Supplies,Storage,232.55,0,9.302,4,,,,,
CA-2015-100454,20/11/2015,25/11/2015,Standard Class,East,Furniture,Bookcases,186.048,0.2,9.3024,5,,,,,
US-2015-138093,10/12/2015,16/12/2015,Standard Class,East,Office Supplies,Art,27.36,0,9.3024,6,,,,,
CA-2017-143084,18/03/2017,22/03/2017,Standard Class,West,Office Supplies,Envelopes,19.4,0,9.312,4,,,,,
US-2015-164448,31/10/2015,04/11/2015,Second Class,West,Office Supplies,Binders,29.8,0.2,9.3125,4,,,,,
CA-2016-167556,29/03/2016,02/04/2016,Standard Class,East,Office Supplies,Binders,29.8,0.2,9.3125,4,,,,,
CA-2017-136623,11/07/2017,16/07/2017,Standard Class,West,Office Supplies,Binders,29.8,0.2,9.3125,5,,,,,
CA-2017-142643,15/10/2017,20/10/2017,Standard Class,West,Furniture,Furnishings,22.72,0,9.3152,5,,,,,
US-2014-114188,20/05/2014,22/05/2014,Second Class,East,Office Supplies,Appliances,33.28,0,9.3184,2,,,,,
CA-2015-106187,23/06/2015,29/06/2015,Standard Class,South,Furniture,Furnishings,27.42,0,9.3228,6,,,,,
CA-2016-114307,22/07/2016,26/07/2016,Standard Class,East,Furniture,Furnishings,27.42,0,9.3228,4,,,,,
CA-2017-108441,12/06/2017,18/06/2017,Standard Class,East,Office Supplies,Paper,19.04,0,9.3296,6,,,,,
CA-2017-156951,01/10/2017,08/10/2017,Standard Class,West,Office Supplies,Paper,19.44,0,9.3312,7,,,,,
CA-2014-157784,05/07/2014,08/07/2014,First Class,South,Office Supplies,Paper,19.44,0,9.3312,3,,,,,
CA-2015-124891,31/07/2015,31/07/2015,Same Day,East,Office Supplies,Paper,19.44,0,9.3312,0,,,,,
US-2016-114776,06/12/2016,07/12/2016,First Class,West,Office Supplies,Paper,19.44,0,9.3312,1,,,,,
CA-2017-145226,08/12/2017,10/12/2017,Second Class,East,Office Supplies,Paper,19.44,0,9.3312,2,,,,,
CA-2016-157266,26/05/2016,01/06/2016,Standard Class,East,Office Supplies,Paper,19.44,0,9.3312,6,,,,,
CA-2015-116092,15/02/2015,18/02/2015,Second Class,West,Office Supplies,Paper,19.44,0,9.3312,3,,,,,
US-2014-155502,26/01/2014,31/01/2014,Standard Class,South,Office Supplies,Paper,19.44,0,9.3312,5,,,,,
CA-2017-155873,16/06/2017,21/06/2017,Standard Class,West,Office Supplies,Paper,19.44,0,9.3312,5,,,,,
CA-2017-110842,11/11/2017,16/11/2017,Standard Class,West,Office Supplies,Paper,19.44,0,9.3312,5,,,,,
CA-2015-139962,13/12/2015,20/12/2015,Standard Class,East,Office Supplies,Paper,19.44,0,9.3312,7,,,,,
CA-2017-148068,18/09/2017,25/09/2017,Standard Class,East,Office Supplies,Paper,19.44,0,9.3312,7,,,,,
CA-2015-153416,24/11/2015,29/11/2015,Standard Class,West,Office Supplies,Paper,19.44,0,9.3312,5,,,,,
CA-2015-160213,08/03/2015,13/03/2015,Standard Class,East,Office Supplies,Paper,19.44,0,9.3312,5,,,,,
CA-2014-125829,04/11/2014,11/11/2014,Standard Class,West,Office Supplies,Paper,19.44,0,9.3312,7,,,,,
CA-2016-109365,03/11/2016,08/11/2016,Standard Class,West,Office Supplies,Paper,19.44,0,9.3312,5,,,,,
CA-2017-143245,01/12/2017,06/12/2017,Standard Class,East,Office Supplies,Paper,19.44,0,9.3312,5,,,,,
CA-2014-149538,04/04/2014,08/04/2014,Standard Class,South,Office Supplies,Paper,19.44,0,9.3312,4,,,,,
CA-2014-130813,06/01/2014,08/01/2014,Second Class,West,Office Supplies,Paper,19.44,0,9.3312,2,,,,,
CA-2014-132451,26/09/2014,27/09/2014,First Class,West,Office Supplies,Paper,19.44,0,9.3312,1,,,,,
CA-2017-168179,02/11/2017,07/11/2017,Standard Class,West,Office Supplies,Paper,19.44,0,9.3312,5,,,,,
US-2015-160857,08/05/2015,15/05/2015,Standard Class,East,Office Supplies,Paper,19.44,0,9.3312,7,,,,,
CA-2015-150196,02/07/2015,03/07/2015,First Class,East,Office Supplies,Paper,19.44,0,9.3312,1,,,,,
